,,,yr,m2,cm2 (5),m2,m,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,-4,,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Cecropia ficifolia,433,,3,0.6,1094.6499,0.000263022,3.11,0.73,23.31,85.37780599,4.438,38.75067814,,80.8195701,EA,unmanaged,,10.90135172,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,437,,3,1.36,1094.6499,0.000535021,4.06,0.82,85.51,313.4936938,26.45997275,62.7084528,,113.8191543,EA,unmanaged,,9.361149689,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,440,,3,,1094.6499,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,441,,3,0.39,1094.6499,0.000237787,2.43,0.29,20.18,68.082,5.144,51.36174104,,77.78475973,EA,unmanaged,,9.787989655,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,444,,3,0.11,1094.6499,0.000208672,1.49,0.18,4.57,20.311,0.946,40.43799338,,83.13918934,EA,unmanaged,,3.207009149,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,448,,3,0.47,1094.6499,0.000179079,1.8,0.32,24.55,55.157,4.509,51.72013475,,79.47053138,EA,unmanaged,,5.869997746,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,8,,3,0.29,246.4121,5.67E-05,1,0.92,17.46,14.168,,60.76913166,,89.89050149,EA,unmanaged,,1.147051195,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,11,,3,1.03,246.4121,0.000126677,1.65,1.35,70.27,71.012,,68.3274501,,86.3954111,EA,unmanaged,,2.483150285,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,33,,3,1.87,246.4121,0.000311026,2.65,2.4,122.99,190.594,,65.64037129,,109.4493816,EA,unmanaged,,1.547658428,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,40,,3,6.52,246.4121,0.000876159,3.2,3.01,630.82,934.6102406,,96.76438413,,145.4469462,EA,unmanaged,,1.930917527,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,46,,3,0.17,246.4121,7.70E-05,0.78,0.54,15.07,17.701,,86.15940045,,133.367704,EA,unmanaged,,3.012741221,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,67,,3,0.15,246.4121,3.53E-05,0.63,0.56,9.32,6.365,,62.95509194,,95.59885419,EA,unmanaged,,3.124154964,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,80,,3,0.6,246.4121,0.000103869,1.87,1.32,35.74,57.256,,59.81911958,,85.74434682,EA,unmanaged,,3.811938078,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,401,,3,1.12,246.4121,0.000145267,1.83,1.7,72.73,86.355,,65.22615578,,106.0149769,EA,unmanaged,,1.110807806,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,403,,3,1.21,246.4121,0.000201062,1.72,1.48,104.99,107.6467134,,86.6650608,,118.7884829,EA,unmanaged,,1.348261195,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,404,,3,0.05,246.4121,1.89E-05,0.22,0.04,2.49,1.688,,52.8533893,,75.65447097,EA,unmanaged,,0.867273996,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,405,,3,0.05,246.4121,2.92E-05,0.24,0.15,3.97,3.259,,80.79600312,,125.8780607,EA,unmanaged,,2.834816372,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,406,,3,1.74,246.4121,0.000224318,2.27,2.02,120.1,140.66,,68.98546543,,92.45864817,EA,unmanaged,,8.43973666,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,407,,3,6.12,246.4121,0.000829577,3.5,2.65,573.08,936.1684221,,93.66021485,,124.7305948,EA,unmanaged,,6.208448036,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,408,,3,8.9,246.4121,0.001288249,4.1,3.65,795.31,1274.943256,,89.31534451,,118.6745574,EA,unmanaged,,4.088796907,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,409,,3,0.13,246.4121,1.52E-05,0.35,0.24,8.68,2.68,,65.03515,,105.3148107,EA,unmanaged,,1.030282301,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,411,,3,0.43,246.4121,8.49E-05,1.67,1.41,29.82,37.477,,69.24408522,,79.84210148,EA,unmanaged,,3.815928877,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,423,,3,0.77,246.4121,0.000158368,2.27,2.02,60.02,78.029,,78.41925417,,128.1175362,EA,unmanaged,,4.75631502,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,425,,3,0.52,246.4121,6.50E-05,1.43,1.28,39.54,25.379,,75.35391177,,118.243545,EA,unmanaged,,4.254305987,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,432,,3,0.32,246.4121,6.08E-05,1.2,0.84,24.83,20.764,,77.50527024,,125.2972189,EA,unmanaged,,5.381553028,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,436,,3,0.07,246.4121,2.83E-05,0.45,0.25,5.5,4.24,,83.28428128,,120.3988801,EA,unmanaged,,5.164815472,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,1,,3,0.3,67.2876,0,,,10.51,18.675,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,2,,3,,67.2876,0,1.1,0.74,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,4,,3,0.14,67.2876,1.73E-05,0.53,0.51,5.53,4.428,,39.60614525,,77.87724092,EA,unmanaged,,0.433787217,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,12,,3,0.33,67.2876,3.32E-05,0.98,0.67,9.97,10.63,,30.67628798,,56.08223225,EA,unmanaged,,1.859041308,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,13,,3,,67.2876,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,14,,3,0.19,67.2876,1.19E-05,0.5,0.4,5.21,3.32,,26.82919889,,60.5944675,EA,unmanaged,,1.143430048,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,17,,3,0.08,67.2876,7.07E-06,0.37,0.22,2.15,1.032,,26.64020125,,55.2612735,EA,unmanaged,,1.117850464,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,21,,3,0.25,67.2876,5.15E-05,0.72,0.47,9.27,16.245,,36.69706731,,77.24877565,EA,unmanaged,,2.18929242,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,26,,3,0.04,67.2876,7.07E-06,0.28,0.1,1.4,0.952,,,,,EA,unmanaged,,2.657776319,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,31,,3,0.05,67.2876,4.52E-06,0.25,0.13,1.62,0.978,,35.55649152,,94.13191279,EA,unmanaged,,1.050820188,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,32,,3,,67.2876,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,37,,3,0.47,67.2876,8.33E-05,1.04,0.71,19.34178067,24.931,,40.79662191,,81.95137084,EA,unmanaged,,1.270314132,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,42,,3,0.16,67.2876,3.02E-05,0.76,0.32,6.34,6.124,,39.62797384,,61.23534696,EA,unmanaged,,3.080688403,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,57,,3,0.09,67.2876,1.45E-05,0.47,0.3,3.11,1.927,,33.67392371,,65.91242133,EA,unmanaged,,1.973555266,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,58,,3,0.14,67.2876,3.53E-05,0.69,0.56,6.77,12.657,,49.02478222,,76.5867151,EA,unmanaged,,2.084747344,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,65,,3,0.2,67.2876,1.81E-05,0.57,0.38,6.29,3.599,,30.74825234,,61.60888506,EA,unmanaged,,2.123453476,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,75,,3,0.17,67.2876,2.73E-05,0.68,0.47,5.73,5.579,,32.86265138,,65.04377464,EA,unmanaged,,3.019750379,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,77,,3,0.08,67.2876,1.66E-05,0.63,0.44,2.63,2.5,,32.29010706,,59.19459142,EA,unmanaged,,2.903045156,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,86,,3,0.25,67.2876,3.85E-05,0.72,0.5,8.64,8.578,,34.72317758,,64.7931548,EA,unmanaged,,1.986246084,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,93,,3,0.5,67.2876,5.03E-05,1.6,1.05,20.21,31.724,,40.03194965,,87.00286722,EA,unmanaged,,1.055292446,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,3,,3,0.12,54.9732,1.73E-05,0.43,0.37,7.28,5.029,,59.41750023,,66.89973764,EA,unmanaged,,0.404491524,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,25,,3,0.05,54.9732,7.55E-06,0.42,0.28,2.04,1.767,,39.75155073,,61.98853949,EA,unmanaged,,2.726977512,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,30,,3,0.1,54.9732,1.26E-05,0.58,0.54,5.52,2.781,,54.40371759,,91.03702762,EA,unmanaged,,1.227824474,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,49,,3,0.05,54.9732,1.89E-05,0.5,0.47,2.94,2.75,,55.63470614,,58.50645017,EA,unmanaged,,2.87147936,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,53,,3,0.88,54.9732,9.68E-05,1.55,1.5,67.47,75.551,,76.47717434,,78.67537514,EA,unmanaged,,2.640410961,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,54,,3,0.03,54.9732,1.32E-05,0.39,0.35,1.72,1.851,,61.08635738,,71.29270674,EA,unmanaged,,2.183206531,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,56,,3,0.08,54.9732,2.29E-05,0.7,0.56,3.4,4.322,,42.50944851,,64.18307526,EA,unmanaged,,2.050169745,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,61,,3,0.33,54.9732,3.02E-05,0.72,0.69,19.59,14.417,,58.48572755,,93.52610391,EA,unmanaged,,0.838880676,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,64,,3,0.04,54.9732,8.55E-06,0.27,0.22,2.23,1.173,,57.35622386,,83.83348199,EA,unmanaged,,1.82105308,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,72,,3,0.27,54.9732,4.54E-05,1.45,1.22,14.14,21.831,,51.47618981,,75.69871585,EA,unmanaged,,4.313835455,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,79,,3,0.03,54.9732,8.04E-06,0.32,0.26,1.7,1.136,,58.48017314,,76.65557891,EA,unmanaged,,1.39874779,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,84,,3,0.09,54.9732,2.83E-05,0.98,0.78,4.66,7.708,,51.40080074,,93.6788655,EA,unmanaged,,2.302604955,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,87,,3,0.24,54.9732,3.53E-05,1.2,1,11.12,16.348,,46.45985716,,81.59628673,EA,unmanaged,,3.638881356,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,92,,3,0.71,54.9732,0.000132732,2,1.4,37.35,118.953,,52.69029434,,98.15890706,EA,unmanaged,,1.636557956,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,94,,3,0.28,54.9732,3.32E-05,1.4,1.15,13.49,20.97,,47.52179861,,73.69151824,EA,unmanaged,,2.690654666,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,96,,3,0.92,54.9732,0.000109359,2.2,1.8,47.84,110.492,,52.22529418,,95.48364355,EA,unmanaged,,2.940987343,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,111,,3,0.09,54.9732,7.55E-06,0.42,0.22,4.374,2.906,,48.4371775,,61.37139681,EA,unmanaged,,9.041171889,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,113,,3,0.03,54.9732,7.07E-06,0.33,0.28,1.5,1.114,,50.60860645,,68.36907516,EA,unmanaged,,1.587432892,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,115,,3,0.14,54.9732,3.12E-05,1,0.81,7.15,9.47,,50.17051521,,68.05574161,EA,unmanaged,,3.062296893,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,15,,3,0.03,45.762,1.73E-05,0.33,0.25,1.21,0.676,,42.77792368,,50.80708204,EA,unmanaged,,1.057787626,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,16,,3,0.02,45.762,3.80E-06,0.17,0.13,1.3,0.413,,54.21768699,,68.02497491,EA,unmanaged,,0.965554908,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,20,,3,0.26,45.762,4.90E-05,1.1,1,16.51,15.922,,63.80434062,,66.99409399,EA,unmanaged,,2.398058937,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,38,,3,0.25,45.762,5.67E-05,1.11,0.81,13.33,12.193,,53.84510543,,51.39152102,EA,unmanaged,,1.144035287,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,95,,3,0.27,45.762,3.32E-05,0.78,0.7,15.65,9.039,,57.66491912,,54.42491869,EA,unmanaged,,1.893860273,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,98,,3,0.61,45.762,5.41E-05,1.15,1,33.66,19.075,,54.82893997,,55.89896237,EA,unmanaged,,1.371085265,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,99,,3,0.47,45.762,4.90E-05,0.66,0.61,25.09,9.7038,,53.12476386,,55.5902364,EA,unmanaged,,1.228088514,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,100,,3,0.15,45.762,1.32E-05,0.45,0.37,7.35,3.356,,48.10729446,,53.19745783,EA,unmanaged,,1.117223939,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,115,,3,0.17,45.762,3.22E-05,1.01,0.89,9.49,9.793,,56.89263363,,52.73451831,EA,unmanaged,,2.196377195,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,117,,3,0.22,45.762,2.29E-05,0.47,0.41,11.11,5.584,,50.5991982,,49.79120844,EA,unmanaged,,1.667099262,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,400,,3,0.02,45.762,6.16E-06,0.3,0.18,0.97,0.571,,41.61394008,,56.98048798,EA,unmanaged,,1.052084804,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,442,,3,1.03,45.762,0.000151747,1.76,1.49,74.08,87.124,,71.9320937,,51.88258703,EA,unmanaged,,5.969973914,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,443,,3,0.43,45.762,6.79E-05,1.12,0.85,24.57,21.691,,57.69735161,,54.1626738,EA,unmanaged,,5.513857748,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,446,,3,0.33,45.762,3.32E-05,0.82,0.74,17.57,10.776,,52.78655147,,60.5276007,EA,unmanaged,,2.430794981,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,300,,3,0.03,59.922,9.62E-06,0.41,0.23,1.84,1.49,,61.85322796,,99.53131376,EA,unmanaged,,0.58144352,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,301,,3,0.13,59.922,0,0.96,0.96,8.32,9.449,,63.8790505,,95.13390169,EA,unmanaged,,1.639981686,,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,302,,3,0.71,59.922,4.42E-05,4,3.91,47.33,70.62,,66.43492795,,115.9479732,EA,unmanaged,,2.92987137,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,303,,3,0.45,59.922,7.54E-05,3.4,3.19,29.28,51.03,,65.47392353,,99.44387591,EA,unmanaged,,1.538552431,4,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,304,,3,0.1,59.922,8.01E-05,0.98,0.72,5.91,5.213,,60.34038395,,105.7406886,EA,unmanaged,,0.571569431,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
